SUBJECT_CUI,OBJECT_CUI
C1532225,C0017168
C0038880,C0011854
C0963398,C0020594
C0146224,C0577709
C0055477,C0221002
C0051113,C0151317
C0354604,C0042376
C0040125,C0040028
C1134659,C0042133
C0065835,C1321482
C2745274,C0021053
C0038418,C0013884
C1099677,C0011334
C0050393,C1609538
C0048808,C0007137
C2974521,C0007129
C0071809,C1527407
C0164815,C0238644
C0022860,C1444173
C0729502,C0024588
C3529352,C0267919
C0039902,C0342826
C1874451,C0032064
C0085251,C0302592
C0016360,C0154830
C0040989,C0010054
C0046100,C0152515
C4743552,C1827301
C4731737,C0002066
C5433947,C0020179
C0020740,C0032994
C4519213,C0153195
C0025887,C0153254
C0676831,C0577708
C0028157,C0001957
C4542175,C0009663
C0031849,C0426639
C0022265,C0409959
C0065295,C0085649
C0035527,C0277528
C0072865,C0035235
C5139890,C0242350
C0027360,C0026691
C0012798,C0013295
C0750848,C1565489
C2931927,C0029001
C0036557,C0154731
C0002272,C0235267
C0591251,C0015397
C0060501,C0005586
C0014921,C0239295
C2933904,C0159020
C0013547,C0745136
C0600203,C0026987
C0066837,C2585890
C0001046,C0542269
C0014695,C0740447
C0055461,C0006840
C2987648,C0039520
C0054668,C0021092
C0069751,C0546837
C3659266,C1263846
C0165603,C0153240
C4505936,C0024198
C0003445,C0267167
C0040108,C0151907
C0028127,C0751074
C2828299,C0023381
C0005013,C0023269
C1872427,C0546999
C2825721,C0042870
C0060276,C0342907
C0662811,C0085580
C4079904,C3875321
C0002658,C0347950
C1873633,C0343386
C0050393,C0038220
C0006710,C0600260
C2973895,C0239295
C4056441,C0018190
C1690432,C0239295
C0039902,C0087086
C0061863,C0000786
C3659310,C0549398
C4279587,C0085166
C0021641|3630,C0022081
C0037982,C1609535
C0078774,C0038034
C0007554,C0029396
C0298067,C1269831
C0065023,C1320547
C0038148,C0342881
C0072865,C0036117
C1099414,C0008325
C0003442,C0003125
C0066685,C0235480
C0913506,C0021361
C0003440,C0235025
C0076092,C0600142
C4310578,C0023241
C4507568,C3874358
C0006400,C0235329
C0014938,C0858321
C0533545,C0234119
C0243449,C1278807
C0034085,C0040425
C0043606,C0028326
C3653320,C0272322
C0251504,C0022073
C2826076,C0577690
C0000970,C1336827
C1268551,C2733598
C2825682,C0275556
C0035608,C0040188
C0724614,C0034012
C4694272,C0020557
C0028365,C0036271
C0018988,C2936328
C0028158,C1275126
C1567753,C0010417
C0042665,C0024419
C0001911,C0019342
C0012472,C0019202
C2742587,C0343065
C0010980,C0519030
C0003968,C0948008
C2980091,C0345468
C0087161,C0339507
C3885145,C0001622
C0016383,C0221074
C2698706,C1112709
C0719064,C0740391
C0012472,C0023052
C0028094,C0030636
C3489682,C0581392
C0065767,C0004096
C0005096,C0268108
C2353893,C0686347
C0069610,C0272285
C0006684,C1274321
C0162745,C0085253
C0008296,C0008679
C0028902,C0012739
C0007560,C0001264
C0025638,C0023473
C4056439,C2894027
C0724614,C0007787
C2975435,C1278807
C0540623,C0013384
C0040615,C0041976
C0593802,C0014752
C0021186,C0041408
C0005308,C4722085
C0120107,C0016053
C1120106,C0020479
C1956280,C0155919
C0033126,C0032749
C0059714,C0014356
C0877880,C0153633
C0028741,C0264716
C0009214,C2733595
C0011182,C0221765
C4043480,C0085695
C0010590,C0003615
C4519537,C0020557
C0065180,C0263283
C0022154,C0234974
C0058218,C0338396
C1831731,C0021311
C0302583,C0403643
C1453642,C0020428
C2930789,C0016412
C0022267,C0152946
C0907160,C0014121
C0249582,C0018021
C0526950,C1565489
C0015043,C0004945
C0909839,C0038525
C0006376,C0341697
C0066282,C0153195
C0003641,C0014549
C0075432,C0005138
C0026549,C0080274
C0012133,C1319317
C0061330,C0024138
C0017245,C0020474
C0040879,C0011268
C4080053,C0751956
C3652644,C0042025
C0000948,C0022568
C1142985,C0040147
C1135662,C0153196
C0034283,C0006111
C0001911,C0032797
C2343589,C0231403
C0068377,C0039103
C0033607,C0029077
C1611640,C0349543
C3536880,C0553576
C0033497,C0271790
C0001641,C0035021
C0937917,C0041466
C1142738,C0035412
C0065841,C0020473
C1690432,C3839346
C0028156,C0011848
C0010583,C0023885
C4519537,C3875321
C0006686,C4687714
C0002645,C0582415
C0030899,C0036205
C0066418,C0271650
C0066412,C0014121
C0249582,C0011974
C0008402,C0151723
C0021186,C0039483
C0025023,C0035439
C0249582,C0015397
C0527189,C0153027
C0014708,C0751362
C3859426,C0002395
C0360714,C0035258
C3264621,C0346161
C0079083,C0014175
C0035527,C0035086
C0003367,C0410065
C4507236,C0153601
C1120386,C0264515
C0076295,C0000809
C0391001,C0013371
C1512474,C0272293
C0024977,C2711653
C0140591,C0024535
C0001465,C1704272
C0025644,C0564750
C0003620,C0016470
C0059868,C0031485
C4045501,C0013390
C0029193,C0276228
C3714499,C0014549
C0642228,C0020676
C0057610,C0004771
C0771259,C0085096
C1609686,C0153227
C0015021,C0153240
C3489748,C0149523
C0388753,C0029456
C0301374,C0011860
C3195420,C0011616
C0043355,C1384606
C2348248,C0011974
C0020811,C1274355
C0064871,C0162810
C0085259,C0039614
C2717561,C0041364
C0006657,C0006114
C0012544,C0393735
C0063584,C0346421
C3852920,C0006118
C0772056,C1827301
C4224790,C0042376
C1453933,C0021364
C0000981,C0015230
C1121849,C2937222
C0062076,C0040517
C0039832,C0018022
C0376637,C0019243
C0041086,C1260917
C0531104,C0751964
C0075432,C0549398
C2974521,C0686347
C3530172,C0023290
C2347624,C0085695
C0025741,C0026705
C2742502,C0276648
C0000473,C0686347
C2719767,C0028840
C0673470,C0013922
C0126789,C0349719
C0030576,C1704272
C0038689,C0011848
C0042402,C2215257
C0257190,C0027873
C3818700,C0032797
C0003308,C0264515
C0537439,C0021311
C0002575,C0027609
C0006675,C2316212
C0007036,C0238080
C3661315,C0036271
C0078956,C0155866
C0073096,C0042373
C0030350,C0085631
C0022154,C0020479
C0031184,C0341439
C4542172,C0034186
C0143083,C0020437
C0872913,C0043117
C0298130,C0024537
C0874161,C0917798
C0027358,C0149911
C0063841,C0022408
C0032950,C1997728
C0123931,C0220756
C4045491,C0039614
C0066412,C0235267
C0059623,C0398650
C0043822,C0162533
C0293359,C0149782
C2744960,C0019196
C0103049,C0149782
C0059690,C0023524
C0048306,C0085278
C0023961,C0032749
C0171023,C0221013
C0027348,C0347176
C0042402,C0862889
C3864824,C0011606
C0533545,C0002871
C0220578,C0003868
C0056835,C0040127
C0245109,C0241910
C4086553,C2937225
C0055467,C0276587
C0055467,C0079744
C0000956,C0406317
C0103045,C0006666
C0045212,C0277528
C4519292,C0855095
C0007557,C0085074
C0354100,C0520775
C0673470,C0007847
C0000956,C0543822
C0725101,C0233485
C0060580,C0878544
C0051696,C0271650
C0245109,C1444855
C0012525,C0860594
C0249582,C1277187
C0035976,C0854248
C0060405,C0032064
C0060504,C0006413
C0531483,C0442867
C0075262,C0023786
C0376160,C0042025
C0107994,C0003862
C0008281,C0349790
C0028158,C0040038
C0534301,C0018022
C0062092,C1320547
C2717174,C0851578
C0728803,C0025295
C0051241,C0031485
C0065841,C0030759
C0068992,C0339932
C1527027,C0242488
C0733397,C0014356
C3658667,C0271623
C0140575,C0010200
C0042211,C0700053
C0048044,C0005699
C0965618,C1960870
C0027396,C0000786
C0040616,C3875286
C0025746,C0022577
C0376560,C0003811
C0077004,C0264714
C0571665,C1565489
C3502471,C0043121
C0379149,C0342826
C0034239,C0577690
C2346836,C0238425
C0140594,C0158996
C0053336,C0032994
C0003166,C0152965
C3818700,C0029458
C0008783,C0406317
C0289313,C0020179
C0350998,C1261256
C4042342,C0040021
C0062106,C0036271
C0021747,C0919659
C0009077,C0152486
C0083381,C0598608
C1527027,C0013922
C1567130,C0276228
C0006809,C0338395
C0109002,C0030759
C0021027,C0035086
C4683810,C0030409
C0042845,C0152068
C0301375,C0206754
C0008296,C0155814
C0040975,C4040491
C0879427,C0155860
C0055860,C1096562
C0031962,C0018081
C2987429,C0004943
C0005099,C0085606
C0700546,C0040250
C0079083,C0009769
C0035661,C0007222
C1098261,C0041952
C2986924,C0031157
C1170000,C0341558
C0301366,C0009766
C1881129,C0686510
C0035525,C0015397
C1101148,C0023290
C0031379,C0343804
C0039286,C0006277
C0058831,C0013264
C0301304,C0343402
C0034392,C0001263
C4706204,C0001206
C0073631,C0040264
C0012522,C0003868
C0000618,C0409818
C0027353,C0573789
C4277781,C0349649
C4279743,C1112709
C0753645,C0238198
C0043031,C0687148
C0060231,C0221074
C4519118,C0010043
C0066928,C1274323
C0003639,C0037195
C0071330,C3163899
C0167117,C1134719
C0025659,C0003492
C0051556,C0021116
C0142971,C0029106
C4519537,C0014173
C0065832,C4038730
C0936148,C0242383
C0126774,C0017612
C1313386,C0238198
C2983838,C0276075
C3714572,C0006111
C4278463,C0019345
C0529793,C0040028
C0031935,C1260710
C0733796,C0026857
C0006699,C0026896
C0040372,C0152072
C0031447,C0029878
C0068700,C0040021
C0003001,C0085166
C4317244,C0235480
C0771221,C0423775
C0052752,C0149931
C0037098,C0025218
C4519229,C4687714
C1723401,C0030783
C0540623,C0339498
C0068485,C1960398
C0754647,C1565489
C0060282,C0276755
C0006686,C0023524
C0012963,C0020459
C0060926,C0275555
C4078312,C0019099
C0050559,C0729524
C4746084,C0020476
C0050461,C0024623
C2933912,C0032994
C0018165,C0267509
C0301527,C0017601
C0003286,C0025007
C0064987,C0007384
C0038687,C0005283
C0008183,C0006271
C0025840,C0005743
C4277781,C0272373
C0076110,C0032285
C4045974,C1096063
C1870115,C1260917
C0001937,C0022660
C2698152,C0020630
C2983876,C0007117
C2699709,C0030807
C0072857,C0153685
C1176316,C0233485
C0525227,C0041341
C1562242,C0024530
C3489748,C2711653
C0028356,C0030528
C0073393,C0028754
C1567753,C0276064
C0072315,C0242855
C0030895,C0038525
C0915142,C0039263
C0064636,C2316304
C0011786,C0035435
C0025912,C0276075
C5139717,C1632842
C0813622,C0004626
C0053111,C2747816
C0009905,C0234974
C0042874,C0854215
C0068485,C0010200
C0006403,C0338396
C0014563,C0029458
C0216784,C0595921
C1136254,C0400968
C0066411,C0000814
C0851344,C0013884
C0600203,C0010346
C0165032,C0087086
C0010711,C0276026
C0043047,C0028326
C0028476,C3875286
C0106291,C0023465
C0073601,C0038454
C0009316,C0021400
C0073994,C0233485
C4033633,C0027849
C0086130,C0029878
C0056077,C0948245
C0022949,C0237963
C0007562,C0023976
C0070525,C0004238
C0971579,C0024141
C0302210,C0015371
C1121849,C0032305
C0596087,C0221013
C0035608,C0149782
C0914729,C0917799
C0055900,C5392833
C0006668,C0012739
C0064263,C0396072
C0002771,C0376175
C0010192,C0029453
C0055856,C0349719
C0081408,C0155862
C0010620,C0729586
C2742502,C0858318
C0010590,C0472713
C0075432,C0153225
C0081787,C0346161
C2364481,C0035455
C0015980|3439,C1263758
C0886584,C0406486
C0053091,C0424620
C0076840,C0221154
C0074391,C0149721
C0289313,C0032305
C4519229,C0018099
C0007560,C0241310
C0770343,C0740441
C2742503,C0030201
C2183766,C0035222
C1134659,C0013264
C0165590,C0009770
C0002520,C0009766
C0008466,C0032308
C2353244,C1306632
C0074774,C0005697
C0016368,C0009663
C0005525,C1621958
C0012133,C1562430
C0052759,C0271084
C0074281,C0349506
C1997549,C0026709
C0287721,C1800706
C0672708,C0346993
C0077857,C0458219
C4064080,C2607914
C0127615,C0553662
C0002144,C0021116
C0066101,C0158996
C0016367,C0005697
C0073601,C1562543
C0007257,C0006849
C0031184,C0151740
C0056835,C0008677
C0062092,C0154830
C1872427,C0019345
C0059862,C0233794
C0011707,C0042548
C0003370,C0858321
C0913469,C0008526
C0033124,C0026946
C0016295,C0242350
C3886073,C0011644
C0013092,C0011849
C0907160,C1960924
C0025872,C0694549
C0298130,C0700359
C1876226,C0520775
C0008163,C0030920
C0042402,C0040156
C1443923,C0026838
C0064871,C0587044
C0001041,C0241705
C0301409,C0851578
C0026234,C0025202
C3854325,C0948265
C0054040,C1272017
C0022322,C0153246
C0058445,C0018099
C0071129,C0023487
C0006657,C0270425
C0006931,C3536984
C0068006,C0043352
C0038148,C0041327
C0076126,C0020461
C0031937,C0017418
C0597573,C0152516
C0025826,C1704431
C0025677,C1719906
C0022252,C0740447
C0010976,C2585890
C0012125,C0242459
C0070325,C0239946
C0038803,C0038218
C0360714,C0151740
C0164662,C0020625
C0025607,C0022116
C0164662,C0038034
C0039644,C0042376
C4691680,C0023479
C0025826,C0028242
C1176306,C0854215
C3489764,C0041228
C0040879,C0271093
C0002199,C0014733
C0008188,C0022602
C0011185,C0023524
C0001367,C0041228
C0384228,C0041909
C0040108,C0276088
C0028094,C0152072
C0059623,C0272199
C0982327,C0271638
C4325235,C0018802
C0010582,C1619734
C0304571,C0035457
C2350948,C0263678
C0041660,C1135868
C0014710,C0271066
C1161346,C2349994
C3852670,C0686068
C4045494,C1260880
C0001046,C0027430
C0243192,C0085631
C1176329,C1739363
C0051607,C0019360
C0069753,C0549398
C0531104,C0024110
C0002640,C0242350
C0014939,C0751434
C3177235,C1303258
C0292819,C0162836
C3854019,C2607914
C0663448,C0600142
C2351042,C0031099
C0672596,C0241310
C0052430,C0019202
C3659310,C0004610
C0062941,C0021364
C1832049,C0339573
C0079083,C0400966
C0023413,C0021311
C2987429,C0006287
C0600901,C0023827
C0145106,C0030807
C0060657,C0003467
C0032535,C0730345
C0031453,C0221023
C0571665,C0403643
C1948374,C1263758
C0040263,C0042900
C1099414,C0149893
C0022267,C0032290
C0006376,C0854328
C2714632,C0013384
C0054201,C0038437
C0039644,C0581358
C0007036,C0334634
C0086130,C0152030
C0108124,C0342985
C0038766,C0152499
C0011015,C0264716
C0128513,C0023646
C0037134,C0024115
C4329353,C0020514
C3834170,C0079773
C0063841,C0034886
C0030071,C0043037
C0073601,C0026961
C0005099,C0238452
C0064987,C0149725
C0008163,C0085278
C0011145,C0343386
C0012403,C1561643
C0031507,C0442867
C0064870,C0018378
C1566537,C0036337
C4257011,C0085681
C0003968,C0040250
C0041037,C0275804
C2698291,C1274321
C0754659,C0342751
C0026234,C0398686
C0030092,C0038166
C4045494,C0343804
C0109002,C0014347
C0032825,C4708167
C0028741,C0730274
C0030040,C0162565
C0075783,C1275684
C4726765,C0152964
C0066700,C0002831
C0140594,C0036472
C0165032,C0042025
C0006809,C0031485
C0006644,C0086651
C2000145,C0022951
C0059610,C0570328
C0070549,C0238067
C0008318,C0339143
C0526950,C0038379
C0000477,C0341823
C0025872,C2717865
C3864824,C0020619
C0770895,C0013404
C0038766,C0030809
C0030899,C0238052
C4688747,C0023976
C0527316,C0158371
C0078844,C2717865
C0050558,C0034734
C0937846,C0153188
C3652699,C1827301
C0077071,C0039133
C2698692,C0011847
C0051696,C0588233
C0012383,C0234925
C0916062,C0152253
C1113707,C0039685
C0054270,C0085074
C0090306,C0020630
C1619962,C0038034
C3502652,C0043388
C0032483,C0343065
C0003195,C0917796
C0055021,C0014544
C0031453,C1275684
C0886658,C0276026
C0540623,C0017418
C1174893,C1998329
C0002600,C0152486
C0002600,C0241705
C5433947,C0003492
C0005041,C0003615
C0062106,C0085436
C1453642,C0079774
C4045234,C0341950
C0886658,C1720538
C0052585,C0582415
C0050451,C0014752
C0076808,C0085606
C0055881,C0406326
C3502471,C0006287
C0059668,C0858321
C0010620,C0003873
C3657270,C0015934
C0027353,C0729587
C0753318,C0010340
C4505508,C2733598
C0024808,C0035436
C4310440,C0024419
C0006055,C1319317
C1527027,C0040028
C4726900,C0154830
C3852217,C0262399
C0070072,C0038157
C0010582,C0261486
C2935023,C0032797
C0012022,C0221154
C2351042,C0017152
C0040372,C0040053
C0051241,C1444855
C0020811,C0035412
C0033399,C0041912
C0012306,C0035585
C1957370,C0238061
C0600203,C0040460
C0074757,C0021167
C0149368,C0002963
C0013983,C0029118
C0520442,C0581377
C0368663,C0221074
C0021641|3630,C1319317
C0164386,C0027145
C4317559,C0042165
C0527379,C0155440
C0041037,C0729587
C0045212,C0008325
C0759933,C0338437
C0065879,C0546999
C0005310,C0022658
C0031962,C0234978
C4301607,C0220987
C0070549,C0041327
C2605855,C0038218
C0034272,C3697010
C0724693,C0008582
C0073379,C0155877
C0033497,C0747256
C1609686,C0014121
C0039771,C0025295
C0057258,C0034065
C0616274,C0235480
C3490348,C0278140
C0056077,C0023524
C1130428,C1274470
C0095278,C0023487
C1172734,C0027609
C0025677,C0007129
C4287815,C2931788
C0085217,C0024894
C0025598,C0020615
C0596087,C0039263
C1318700,C0152072
C0039840,C0339959
C2828290,C0234978
C0070093,C1336827
C0008183,C1562585
C0072768,C0010823
C0002403,C0206247
C0649350,C0014553
C0674428,C1274323
C0756081,C0013537
C0068897,C0221074
C0009011,C0156393
C2348308,C0242350
C0024027,C0032797
C0031862,C0002103
C0059506,C0025874
C0021747,C0221154
C2343853,C0406482
C2343589,C0243002
C0068334,C0029396
C0006982,C0854215
C4278463,C0006413
C3266849,C0038525
C0526058,C0152946
C0062648,C0263338
C0033447,C0029001
C0130137,C0024198
C0056562,C0751964
C0036557,C0040259
C0772241,C0152499
C0040845,C0030499
C4301236,C0546999
C0055877,C0020557
C0051607,C0019247
C1505698,C0024291
C0068897,C0018790
C0040193,C0005683
C1453933,C0000814
C0527129,C0042870
C4542171,C0032617
C0033405,C0085096
C0025382,C0261439
C2607750,C0021390
C0014432,C1260917
C0007560,C0023487
C3490329,C0085681
C0388753,C0038160
C2986924,C1260899
C4547051,C0149526
C3652852,C0035455
C0033493,C1720498
C4535718,C0153601
C0606070,C4304383
C0526950,C0020458
C0002499,C0701163
C0094813,C0085656
C0001911,C0428974
C0030817,C0032768
C0012010,C0700502
C0116569,C0343804
C0076804,C0023646
C1135132,C2936328
C4291320,C0032914
C0282556,C0003850
C0037556,C0040034
C0038326,C1303258
C0005099,C0023449
C0033429,C0409818
C0003364,C1527336
C0078569,C0013404
C0006280,C0010481
C0218986,C4687714
C0053336,C0010666
C0010927,C1318543
C0072828,C0002382
C0059862,C0271084
C0008845,C0042548
C0017861,C0003175
C0729502,C0151740
C0028116,C0275793
C0246689,C0022568
C0040976,C1135868
C2003424,C0236780
C3657270,C0025306
C3896714,C0010200
C0008174,C0032285
C0004057,C0157749
C0085208,C3163939
C0025217,C0221392
C0009002,C0150045
C0021734,C0403425
C0001046,C0024141
C0123091,C0017168
C5848169,C0151714
C0143083,C1260710
C0040372,C3697010
C3652612,C0022660
C0012373,C0005683
C4731737,C3874358
C0108121,C0007193
C0006982,C0849907
C0012384,C0031350
C0031441,C1112209
C2930762,C0085681
C0038742,C2349530
C0001644,C0019348
C0012525,C0029134
C4056441,C0040921
C0000477,C0346421
C0245194,C1272017
C0142046,C0029442
C0107497,C0041364
C0029997,C0038166
C2983876,C0018022
C0012582,C0036330
C0043047,C1260899
C1098510,C0026918
C0054836,C0346974
C0017725,C0235238
C0072857,C0042571
C3536880,C0041976
C0108124,C0406326
C0060504,C0149925
C4317155,C0026946
C0002711,C1960924
C0006684,C0162533
C2975435,C0205944
C0717550,C0233485
C3885068,C0003125
C0081408,C0017601
C0076653,C1275684
C1999375,C0862889
C0014806,C0004945
C1882138,C1112209
C0052761,C0349719
C0028066,C0155814
C0040616,C0009769
C3181682,C0008354
C0872285,C0554628
C0039955,C0153252
C0040616,C0015397
C0282556,C1997728
C0006979,C0085109
C0537894,C0039621
C3661283,C0242584
C2348248,C0025294
C1099677,C0342907
C0006863,C0034735
C2698152,C0018190
C1609165,C0700345
C0262960,C0017609
C4519229,C1260917
C0052796,C1527336
C0005025,C0456103
C2698706,C0035439
C1313616,C0002986
C0015011,C0035220
C0076829,C0009319
C0038675,C0017418
C0209738,C0151908
C0065832,C0156677
C2000261,C0684256
C0257343,C0007194
C4033631,C0152973
C0027679,C0006271
C0030125,C0020445
C0038326,C0276228
C0037537,C0033246
C0072916,C0003864
C0209368,C0020550
C0015137,C1269831
C1176415,C0036117
C0966500,C1290159
C0011812,C0033578
C0071304,C0158266
C0012544,C0042485
C0053091,C0242422
C0350998,C0041473
C0078442,C0039685
C0055461,C0023895
C0053336,C0854211
C0771655,C0040264
C0672708,C0029104
C0030520,C0079487
C0286738,C0341106
C0037663,C0010346
C0050521,C0036323
C0008803,C0041909
C4723629,C0472713
C0016410,C0041296
C0031007,C0002874
C0033607,C0040015
C0000473,C0267167
C0913469,C0232849
C3852217,C0221002
C0249529,C0014877
C3817397,C0268490
C0541155,C0023860
C0062648,C0023885
C3179547,C0042510
C0055775,C0349719
C0006684,C0001622
C0011812,C1562585
C0059772,C0153193
C0031990,C1632842
C0030899,C0043167
C0012694,C0264115
C3529352,C0086651
C0060194,C0016167
C0003448,C0149966
C0114873,C0024198
C0066805,C3854116
C4688584,C0017531
C0288792,C0024115
C1506770,C0023473
C1330622,C0035021
C0066139,C0855095
C0065870,C0035854
C3272344,C0007131
C0076275,C0242383
C2698220,C0032797
C0007047,C0205944
C0298130,C0343065
C0008845,C0241910
C0047625,C0234974
C4045501,C0570328
C0030863,C1112209
C4310578,C0025323
C0039955,C0002351
C0073393,C0040425
C1955474,C0027773
C0282556,C0085413
C0028127,C0917796
C0732165|6750,C0037383
C4082411,C0598608
C0593802,C0746883
C0028741,C0275761
C1271481,C0085074
C2698152,C0858318
C0027302,C0042165
C2987648,C1263758
C0286651,C0346976
C1136254,C0242459
C0041038,C2349261
C4519428,C0520767
C0039865,C0040517
C0036442,C0236663
C5139788,C0017661
C0672708,C0745136
C0017970,C0458219
C3179549,C0011882
C0085217,C0850624
C0108938,C0024440
C0055014,C0039520
C0059506,C0151908
C0025638,C0035579
C3888064,C0028754
C0717758,C0242459
C0008803,C0010709
C0057258,C1608973
C0020336,C0085606
C0010590,C0346161
C0022616,C0027765
C4723629,C0206526
C0732611,C0018671
C4078701,C0007194
C4301607,C0343833
C1435444,C0031154
C0060277,C0014358
C2347624,C0005683
C0012191,C0206247
C0005098,C0027022
C0136123,C0572583
C2917359,C3661921
C0028476,C0022660
C0008286,C0032987
C0965129,C0024591
C0034417,C0011860
C0935929,C0149985
C0904505,C0002736
C0013084,C0270549
C0069739,C0398775
C0077857,C0002792
C0053230,C0009766
C0220578,C0020598
C0006491,C0029106
C5139788,C0339573
C0163557,C0153633
C0028027,C4040491
C0005640,C0010823
C0085379,C0035220
C0754188,C0238122
C0253563,C1827687
C4524703,C0010340
C0063322,C0406326
C0914729,C1318559
C0053336,C0035468
C0054670,C2349261
C0011816,C0347176
C0042679,C0021390
C0733758,C0206754
C0051691,C0020459
C0015827,C0032302
C0724693,C0022573
C0762737,C0154731
C0178601,C0000809
C0014963,C0155860
C0108111,C0152516
C0537894,C0036323
C3529928,C0010054
C0006230,C0340354
C0040805,C0011882
C0055014,C0524662
C0018513,C0024449
C0038722,C0267963
C0038633,C0022354
C0256103,C0014175
C0017631,C0578870
C0011785,C0019348
C0022322,C0019088
C1872109,C0345468
C4519269,C0006111
C1441129,C0042974
C3852726,C0032897
C0002333,C1135868
C1449680,C1112486
C0058446,C2936781
C0043822,C0264515
C4519269,C0042109
C0129022,C0014518
C2350656,C0524688
C0063077,C0271093
C1960121,C0458219
C0006491,C0014869
C0027996,C0149922
C0073379,C0007947
C0066522,C0221002
C0009137,C0014347
C0106291,C0027773
C0006938,C0339498
C0069739,C2931187
C0004905,C0677659
C4727763,C0598608
C0003448,C0023443
C0009053,C0341503
C0025887,C0521173
C0762662,C0006666
C0001645,C0232940
C0040610,C0036341
C0290883,C1318543
C1998098,C0009377
C0078442,C0271568
C0008809,C1275317
C0082608,C0035021
C1257987,C0006434
C3181682,C0019372
C0031990,C0702166
C4519428,C0020619
C1567966,C0035309
C4079904,C0035412
C0028126,C1290159
C0016278,C0006118
C0027353,C0025517
C0242896,C0272199
C0750848,C0025295
C0013084,C0032987
C3885614,C0019112
C0013983,C0027947
C0961965,C0035412
C0016351,C0020676
C1699926,C0008489
C0054820,C0032533
C1137427,C1384600
C0070166,C0022548
C0015846,C0027947
C0753183,C0014544
C0057257,C0855112
C0595726,C0029104
C0035629,C0013371
C0039736,C0269398
C0078811,C0151317
C1145759,C0039841
C0076115,C0035793
C0165921,C0340354
C0041098,C0221392
C0003209,C0018671
C3713860,C0027424
C0908935,C0554628
C3700399,C0677607
C0540776,C1290884
C4055380,C0027765
C0038702,C0581358
C0054836,C0271152
C0038702,C1527383
C0379199,C0035335
C0073601,C0019189
C0079466,C0206526
C0907160,C1562543
C0015980,C0339293
C4731737,C0033578
C0675175,C0403425
C0107497,C0149925
C0675175,C0085580
C0937950,C0339933
C0357126,C0346421
C0072857,C1142132
C0006886,C0276064
C0075783,C4303663
C0165603,C0000821
C0022616,C0028754
C0001644,C0006413
C0532578,C0152072
C0016343,C0154731
C0039871,C0009769
C0717670,C0034734
C0031463,C1541061
C0055881,C1272017
C0042866,C0040147
C0042211,C0850624
C0025042,C0022602
C1880735,C0021116
C0032594,C0032269
C0033567,C0264515
C0304509,C0276758
C0007561,C0524851
C2349941,C1541061
C0118168,C0149948
C0073633,C0085109
C0009011,C0409818
C0014405,C2711256
C2746078,C0275842
C1565316,C0949691
C0016245,C0272373
C0025152,C0001175
C5139676,C3661921
C0012010,C0085681
C0006982,C0014358
C3853839,C0085437
C4080052,C0026718
C4049146,C0151482
C4050579,C0001261
C4548369,C0392171
C0108111,C0701163
C0140575,C0524688
C0379149,C1269683
C0017890,C0000786
C2986924,C0456103
C0031849,C0339317
C0077147,C0016412
C0717900,C0011860
C2353244,C0348868
C4330903,C5203670
C0071808,C0919659
C0015506|1351,C0013884
C0055014,C4302554
C3896714,C0006666
C0074676,C0406482
C0041038,C0022354
C0002371,C1504336
C0003360,C0456103
C0012522,C0031069
C0031411,C0023524
C4045234,C0004604
C0145106,C0020458
C1608841,C0024530
C0035339,C0018081
C0299792,C0006267
C0031507,C1800706
C1098510,C0270425
C0666079,C0039685
C0527379,C0276226
C0025853,C0043167
C0069760,C0036980
C0077857,C0236663
C0033254,C0233485
C0675175,C0234974
C1948068,C0038525
C0036557,C0010054
C0015046,C0085786
C2001572,C2887088
C3818721,C0029401
C2917359,C0013502
C0010523,C0032914
C0286651,C0750197
C0070549,C0588233
C0070620,C1168250
C3848532,C0024286
C0021547,C1384600
C0077147,C0014347
C0531483,C0030590
C0038792,C4288754
C0169964,C0040997
C0058389,C0948245
C0243449,C1704231
C0016293,C1527383
C3652632,C0039483
C0027302,C4708088
C4045974,C0003850
C3652852,C0035460
C0671970,C0243001
C0076456,C0678236
C0070563,C0155626
C0016293,C1276092
C0071097,C0149523
C0007546,C1278797
C0005100,C0524910
C0021747,C0085612
C0083381,C0043116
C2930762,C0030578
C4080053,C0019151
C0074722,C0154639
C1705480,C1112709
C0052865,C0030567
C0113293,C0027927
C0123047,C0007117
C0054222,C0002418
C0032910,C0581377
C0677829,C0035439
C0771436,C0153467
C0010547,C0042842
C0292819,C1828079
C0733470|3439,C0035597
C0032334,C0023827
C0376637,C4288754
C3661282,C0011882
C0376560,C0020461
C0016018,C1274228
C0030054,C0010032
C0075262,C0037199
C3272698,C0038160
C0982327,C0263353
C0043491,C0406326
C0061323,C0020615
C0528166,C2267227
C1120106,C0023343
C0915142,C0271568
C0023586,C0085649
C0073076,C0030528
C4043954,C1868889
C0004259,C0040185
C4291409,C0270327
C0164386,C5392833
C0039601,C0275794
C0073917,C0014547
C0384228,C0022116
C0753287,C0007787
C0069751,C0745136
C0042071,C0153594
C1960121,C0001263
C3886623,C4303663
C0017245,C1282500
C0085208,C0343378
C0033493,C0024115
C0016293,C0520767
C0031448,C0426639
C2713008,C0152253
C0002600,C1632842
C0050461,C0040425
C0907402,C0085436
C0033497,C0003872
C3896714,C0276653
C3885068,C0151714
C0027603,C0022602
C0040975,C0014175
C0286819,C0006060
C0001367,C0342634
C0070895,C0520676
C0377336,C0026769
C2607479,C0039240
C1258800,C0740447
C0042402,C0577690
