SUBJECT_CUI,OBJECT_CUI
C0002575,C0035258
C0027329,C0033893
C0066522,C0272199
C0001641,C1827301
C0164386,C0178416
C0675175,C0006277
C0058344,C0037299
C0057610,C0030785
C1113707,C0007947
C0354100,C0275804
C0068897,C0022116
C1678805,C0041952
C0041090,C0020594
C0287721,C1562029
C0008290,C3875321
C0030095,C0006848
C0020196,C0002792
C0030829,C1112486
C0055477,C0041296
C0020933,C3854116
C0007404,C0002895
C0245519,C0406526
C0014963,C0029001
C0041056,C0019080
C4045497,C0341697
C0025382,C0349009
C0007551,C0017418
C0008287,C0206062
C0009137,C0020501
C0663182,C1318543
C0040987,C0948265
C0050559,C0013384
C0391001,C1960870
C0005740,C0856169
C0532578,C0042510
C0005025,C0014179
C0256103,C0751362
C0010711,C0278139
C0042291,C0684275
C2604307,C0004238
C4519167,C0033975
C0072225,C0596170
C0075783,C0034013
C0003392,C1272826
C0380393,C0027145
C0178601,C0021364
C0028351,C0271429
C2930762,C0002390
C0003286,C0038379
C3491162,C0205944
C4257011,C0858321
C0058415,C0376175
C0076840,C4040491
C0006686,C0237963
C0025241,C0345904
C0054066,C0021311
C1144403,C0153633
C0886584,C0034065
C4688747,C0006309
C0108101,C0729524
C2930762,C0029118
C0040233,C0015230
C0074568,C0023817
C0281351,C0006105
C0076181,C0040517
C4691680,C0149931
C0037111,C0243001
C0030520,C0345468
C2932486,C0027831
C2983812,C1096063
C0129975,C2937222
C0068333,C0009663
C0068788,C0041227
C0041098,C0003969
C0052429,C0700053
C0002272,C0398623
C0031979,C0271568
C0043031,C0042025
C0672596,C0270736
C4310578,C0702166
C0065199,C0002994
C0114875,C1959799
C0963839,C0032914
C0001641,C0042133
C1608841,C0032308
C0014563,C0008582
C0070093,C0341558
C1367202,C1997322
C1456408,C1278797
C4277781,C0577709
C0004969,C0405580
C0116569,C0038437
C0595267,C0013395
C0244821,C0238463
C3264621,C0002994
C0120107,C1444855
C0016374,C0010690
C0001041,C0030757
C0033229,C0242383
C0041086,C0040592
C0024730,C0010691
C4049065,C0278678
C0032911,C0023827
C3541367,C0021775
C0245519,C0276725
C0024002,C0458219
C0040987,C0025306
C0014695,C0542269
C2698371,C0018834
C3899947,C1306632
C0054234,C0339317
C0066535,C0027721
C0071143,C0701163
C0039865,C1997728
C0103049,C0029118
C0521941,C0007789
C0030125,C0242383
C2350656,C0025517
C0256103,C0019088
C3886623,C0008533
C0078836,C2937225
C0032594,C0008311
C0527316,C0019247
C0077539,C0041343
C0039644,C3163805
C0165590,C0020651
C0288792,C0239946
C0064987,C4687714
C0062648,C1541061
C0055904,C1827687
C0206255,C2960008
C0015824,C0524702
C0022487,C0018378
C0001041,C0949691
C0003195,C0013884
C0034414,C0549315
C0022322,C0021116
C3852841,C0007222
C0065175,C0342881
C0021547,C0029434
C0069454,C1384589
C0937950,C0085096
C0907402,C0334634
C0076891,C0153225
C3853839,C0022340
C0008183,C0033777
C1562036,C0401160
C0012132,C0020473
C0206460,C0677659
C0070620,C0349636
C0057610,C0272230
C0937932,C0018021
C0289313,C0002986
C2973446,C1621958
C0114875,C0012634
C0055775,C0006434
C0913506,C0149893
C0010620,C4038730
C0075007,C0033775
C0034283,C0494475
C0005304,C0024449
C0008168,C0034186
C0377349,C0155862
C1619962,C0085631
C0025605,C0233494
C0060241,C0013295
C0023570,C0341439
C0173083,C0020503
C0037982,C0155264
C3886073,C0234974
C0021978,C0033581
C0059874,C1960639
C2931927,C0339498
C0068992,C0155440
C1130428,C0745138
C2713632,C2960008
C0000545,C0221406
C2346970,C0042384
C0008269,C0022602
C0068395,C0029134
C1532225,C0085207
C0076115,C0040015
C0011707,C0041234
C1172636,C1960398
C3640212,C0026847
C0040879,C0006267
C0053284,C0040188
C1958126,C1328504
C0016564,C0021116
C4519114,C0002963
C0042402,C1260915
C3490348,C0011884
C0886658,C2733598
C0005099,C0334634
C1174995,C0238111
C0256103,C0042384
C0207683,C1262117
C0002615,C0020514
C1705480,C0276688
C2698371,C0025007
C0028356,C0041364
C2983945,C1272017
C1435444,C0265110
C0061387,C0393772
C2742503,C0035086
C0048504,C0037769
C0039644,C0035412
C0002499,C0035021
C4045491,C0746102
C0171023,C0345904
C0207683,C0221765
C0055339,C0587044
C0003308,C1959799
C0034235,C0236780
C0028360,C0036916
C0000545,C0151874
C0031957,C0085278
C0027996,C0936215
C0128513,C0235025
C0380393,C0339296
C0073374,C0349464
C2349941,C0740441
C0039629,C1384589
C0118168,C0238013
C0753645,C0020557
C0027360,C0740391
C0025631,C0041343
C0700546,C0152081
C0020268,C1320547
C0025023,C0263678
C0006711,C0152973
C0040989,C0524910
C0076891,C0751122
C4522682,C0014358
C0032831,C0342985
C0070072,C0743332
C0065865,C0003872
C0061387,C0018022
C3501358,C0033246
C0129975,C0271790
C1176316,C0003868
C0007036,C0276228
C2828245,C0019099
C0005117,C1961099
C1101148,C0026987
C0012093,C0024586
C3885068,C0152486
C0016374,C1827301
C0034403,C0007193
C0007047,C0276075
C0030956,C0002792
C0004599,C0153195
C0126777,C0010930
C4550351,C0027430
C0030969,C0153685
C0027679,C0156543
C0042670,C0267509
C0072735,C0028326
C1876229,C0037383
C0055021,C0149922
C0257685,C0011630
C0245514,C0267167
C0024477,C0002351
C0071330,C0403643
C3530172,C0206178
C2746078,C0013404
C0070549,C1269683
C0248719,C0032897
C0076891,C0023646
C0047506,C0393764
C0032613,C0019112
C2825286,C0020479
C1135662,C0206682
C0028053,C0023473
C0031463,C0004030
C0076804,C0543822
C2986924,C0009450
C4720053,C0007112
C0671970,C3536984
C0025741,C0700053
C0008174,C0086227
C0541155,C0030499
C4519323,C0234974
C0015840,C0019158
C0007080,C0027092
C0937916,C0026987
C4078312,C0014733
C0006280,C0242362
C0257685,C0238425
C0031412,C0151744
C1257987,C1142276
C0014810,C3854116
C0000981,C0006325
C0001655|5443,C0019088
C3537192,C0043037
C0279175,C0036830
C3195420,C0243001
C1176306,C0221392
C0045093,C0027819
C0001040,C0023968
C0020616,C0009088
C3490329,C0031485
C0030829,C0032749
C0032831,C0002066
C2586675,C0013384
C0008221,C0152964
C0055860,C0152946
C0014027,C0021167
C0035629,C0267390
C0965390,C1269683
C0054820,C0206141
C3652612,C0038157
C0059506,C0162533
C3859426,C0520909
C0041920,C0020473
C2826065,C0007137
C0002555,C0029878
C0085297,C0149925
C3501434,C0424620
C0253355,C0231528
C0024056,C0000809
C0062941,C0036130
C0076829,C0079744
C0886658,C2936328
C0022059,C0019880
C0076660,C0018802
C0085174,C0011630
C4045511,C0079487
C0020273,C2239176
C0023961,C0850624
C0002607,C0343804
C4688584,C0030446
C0030077,C0730285
C0109002,C0014877
C0058425,C0278987
C0005308,C0274726
C0006674,C0577708
C1620287,C0032308
C1122087,C0011268
C4079854,C0392784
C0771655,C0012546
C0243449,C0022660
C1143018,C0042842
C0010523,C0021311
C0068980,C0023281
C3489748,C0020503
C0039925,C2931788
C0071132,C1274469
C0052416,C0271152
C0073096,C0041472
C0053882,C0042514
C3817397,C4708088
C0540776,C0206526
C0001655|5443,C0013428
C0006644,C0271051
C0016377,C0006848
C0042679,C0151467
C0874161,C1998329
C0005525,C0006434
C2000145,C0016204
C4301607,C0270425
C5848169,C0040156
C0262964,C0423673
C0016875,C0392445
C0003009,C0268124
C0005525,C0020615
C3501358,C1269683
C0014479,C0027927
C0771957,C0006266
C0020934,C0855112
C0036557,C0012546
C0034085,C0001144
C0914729,C0035585
C0879427,C0011884
C4724806,C0949691
C0282151,C3536984
C0024472,C0343500
C0022209,C1827687
C0962603,C0151686
C0003308,C4304383
C0060282,C0032463
C0086130,C0034013
C0026187,C0022951
C3640212,C0018834
C3501981,C0524688
C0106291,C0037299
C0671970,C0700053
C0060234,C0020625
C0531483,C0009770
C0023660,C0267390
C0013036,C2894027
C0040615,C0280324
C0060240,C0023434
C0066418,C0030758
C2825721,C0154841
C4018471,C0346421
C1873633,C0349543
C0038792,C0030409
C0051510,C0038218
C0048897,C0342751
C0733758,C0042135
C0010976,C0037354
C0007716,C0035021
C0028126,C0476089
C0717670,C0272285
C4078709,C0497327
C2607886,C0276228
C1609165,C0005697
C0165703,C1761609
C0033497,C1277187
C0000956,C0005699
C0025659,C0034494
C1367202,C0038379
C2698764,C0008679
C0053799,C0423673
C4704728,C0233485
C1527027,C0003615
C1268551,C0024301
C0062941,C0005743
C0000981,C0020503
C0287983,C0027773
C0054249,C0007785
C0062106,C0153188
C0249458,C0002895
C0733470|3439,C0232940
C0873165,C0024790
C0039832,C0032269
C1619962,C1303258
C0013065,C0276064
C0541315,C0039614
C0388753,C1562543
C0142046,C0751362
C0009014,C0023473
C0073374,C0011991
C0012802,C0238061
C0005013,C1960925
C0007716,C0043116
C0077163,C0342634
C0054234,C0027721
C1098510,C0740394
C1739768,C0598608
C1176020,C0850624
C1130428,C0004771
C1882065,C0022735
C1700683,C0221023
C0041044,C0702166
C0035525,C0007785
C0262965,C0013502
C0008287,C0598608
C0016860,C0009377
C4548369,C0740394
C0796545,C0022577
C0055904,C1112209
C1881172,C0032914
C2343589,C0009377
C0053523,C0936215
C4542175,C0025007
C0117996,C0019372
C0074393,C0156543
C0026256,C1827301
C0213404,C0024115
C0302609,C0333519
C0013227,C0243002
C0003009,C2717865
C0041536,C0019243
C0591251,C0016867
C0039468,C0733682
C0013090,C0013882
C4519536,C0339573
C1328071,C0035220
C0012091,C0027609
C0242896,C0030319
C0762662,C0220994
C0004609,C0038525
C0034085,C0339317
C0537439,C0342826
C0040125,C0026948
C1693912,C0009443
C0019453,C1319317
C0031007,C0034494
C0537147,C0392164
C0025638,C3874358
C0007550,C4303663
C0013015,C1320547
C0537670,C0003469
C0126777,C0002965
C0044401,C0239946
C0001268,C0007785
C0012694,C0016034
C2930696,C0022354
C2699179,C0021116
C1176020,C0035585
C0046100,C4303663
C0030140,C0023827
C0963839,C3697010
C0028128,C0151740
C3854019,C0275665
C0021027,C0032269
C0011276,C0015934
C1530889,C0520777
C3853822,C0936215
C0059862,C0271623
C2001271,C3661921
C4084478,C0011849
C0036442,C0349734
C2828290,C0268381
C4522682,C1739363
C0002615,C0031090
C0001927,C0014547
C0016374,C0085682
C0206255,C0042900
C1161346,C0342881
C1530889,C0175167
C0003018,C0026838
C0031447,C0040896
C0137984,C2239176
C0008286,C0086227
C0038148,C1290884
C0008269,C0010340
C0376261,C1142276
C0022949,C0151721
C2827667,C4302554
C0053111,C0004943
C0059865,C5203670
C3530172,C0235329
C0012582,C0033975
C0137996,C0023479
C0019168,C0004604
C0061330,C0041408
C3266849,C0347950
C0028735,C1565489
C0304604,C0001957
C1611640,C0035309
C4043480,C0149931
C0010582,C0263283
C0003779,C0086651
C0142825,C0011269
C0065636,C0033581
C4045511,C1561828
C2980094,C0424620
C1145759,C0085166
C2826065,C0007787
C0027996,C0948896
C1881129,C0006309
C0034417,C0002351
C2828290,C0010068
C0001268,C0041327
C0017970,C0151907
C0069628,C0339968
C0023972,C0854248
C0768119,C0038160
C0288792,C0039131
C1870115,C0341823
C0531483,C0155440
C0393022,C3163805
C0206255,C0855112
C0017628,C1135868
C0527129,C2931187
C0700546,C0006267
C4086895,C4510691
C0376637,C0524909
C3537192,C0746102
C1609686,C0039263
C0008838,C0040188
C0032594,C0040127
C2931927,C0276688
C4056441,C0013884
C0006466,C0027145
C0043603,C0041296
C1619962,C0267390
C0014822,C0276089
C0281351,C0242488
C0073076,C0011606
C0042679,C0020598
C0004320,C0029401
C0002645,C0023440
C0286819,C1282500
C0016367,C0011608
C2933904,C0275761
C1171350,C0271623
C0027368,C0004238
C0377336,C0155440
C5140028,C0017178
C0015827,C0002438
C0123903,C0023646
C0075262,C0035344
C0033124,C0242488
C0039840,C0023479
C0020273,C4302554
C0017066,C0025289
C0071810,C0042029
C0039834,C0014550
C2973446,C0039131
C0006668,C0276755
C1611934,C1145670
C1136254,C0241910
C2350948,C0023290
C0041041,C0238452
C0146011,C0006057
C0026078,C0024143
C0353697,C2316212
C0286819,C0521173
C2698764,C0702166
C0069628,C0006060
C0065936,C0034065
C0052772,C1827687
C0057992,C1960870
C4086895,C0867389
C2987716,C0038013
C0536495,C0302592
C0033567,C0333519
C0068333,C0014175
C0025887,C0025218
C0126777,C0029456
C1876229,C0010481
C4519428,C0085612
C2980074,C0405580
C0066005,C0086227
C0014708,C0041351
C4535718,C0276064
C2698706,C0027609
C0021641|3630,C0238644
C2348241,C0010417
C0003524,C0023467
C0389169,C1384606
C0007036,C0013369
C0076705,C1272017
C0065374,C1318559
C0724693,C0155804
C0008402,C1960398
C0288672,C0546999
C0070694,C0238111
C0982327,C0026764
C0066685,C0276926
C3864824,C0016167
C0914729,C0155860
C0004482,C0019372
C0022616,C0553580
C0127615,C0005716
C4310578,C0005747
C0060231,C0520676
C0069739,C0042842
C0034235,C0677659
C0771648,C0410065
C0032535,C0339959
C0000983,C0349009
C0296800,C1274469
C0026256,C0010308
C1516119,C0392784
C1174995,C0027726
C0065832,C0271066
C0025381,C0011848
C0246330,C0271093
C0872285,C0339933
C0908935,C0232940
C0379881,C0243002
C0064636,C0031946
C1880735,C0278987
C0034085,C0019069
C0663733,C0011616
C0543448,C0040021
C4078709,C1260917
C0020616,C0014742
C2001867,C0234978
C0069392,C0936215
C0041009,C0021053
C0013085,C0687148
C3652561,C1260915
C0026457,C4708088
C0003370,C0587044
C0025854,C0040553
C0288792,C0030201
C0020616,C0042510
C0039245,C0014488
C0021734,C1290886
C0012802,C0005684
C0016410,C0043037
C0140610,C0037769
C0301304,C0342882
C0700580,C0040127
C0012757,C0155919
C3653146,C0022735
C2604307,C0019357
C0031184,C0031511
C0002335,C0272230
C0076705,C1275317
C0056732,C0038034
C2742502,C0007112
C0935929,C0221002
C0030140,C0035222
C0120726,C0013384
C0142825,C0034012
C2827667,C0026946
C0040864,C0018671
C0073374,C0023381
C3661450,C0017665
C0965129,C0553580
C0022487,C0006849
C0022322,C0151714
C0021978,C0018802
C0039865,C0085096
C0753678,C0577690
C4079208,C0232849
C3177235,C0012634
C1455147,C0032308
C0007555,C0345904
C1611934,C0155804
C3501981,C0026948
C0126789,C1277187
C0035527,C0026764
C0771957,C0025517
C0262964,C0729772
C1997549,C0007112
C2351042,C0235950
C0030072,C0012546
C0050458,C0086445
C0003211,C0025289
C0754188,C0022340
C1693912,C0085697
C1176415,C0027609
C0019139,C0019243
C2974540,C0281361
C3652852,C0033893
C4482908,C3203356
C0301373,C1328504
C0249529,C0032269
C3885614,C0036202
C0022642,C0022354
C0039834,C0004096
C0672663,C0398650
C0073393,C0009319
C4079582,C0033777
C1098320,C1275687
C2926735,C0010674
C0243192,C0022658
C0004975,C0024305
C0671970,C0917801
C0014310,C0153594
C0019593,C0001207
C0033743,C0017418
C4079854,C0004153
C0066101,C0018133
C0040867,C0011268
C0024778,C0023827
C3273719,C1278797
C0004906,C0011636
C3653146,C0238463
C0007738,C0086445
C0021246,C0007137
C1722267,C0022661
C0220821,C0027404
C2698706,C0276026
C0062068,C0039621
C0037537,C0558595
C0027444,C0036337
C1451502,C4708088
C0378466,C0040262
C0007551,C0019360
C4519728,C0004096
C0013162,C0302592
C0010711,C0035468
C0073372,C0854211
C0915142,C1961835
C0076126,C0271093
C0114873,C0018190
C0040382,C0035457
C0949665,C0854328
C0145106,C0153246
C2607886,C0730274
C0136123,C0027662
C0007735,C0152946
C2607750,C0750197
C5433947,C0025637
C0085826,C2585890
C0020740,C0001824
C0021734,C0041341
C0209315,C0553580
C0008425,C0018190
C0012525,C0020502
C2926735,C0029401
C0526371,C0159020
C0357126,C0341439
C0004599,C0019112
C0014708,C0581358
C0379200,C0004238
C4542175,C0040921
C0060276,C0520777
C4519273,C0153195
C0003286,C0302592
C0672708,C0151908
C0282519,C0013264
C0031962,C1261256
C0010620,C0018889
C0032594,C0031046
C0072828,C0006111
C0055477,C0184567
C3501358,C0010543
C0289779,C0041472
C0031923,C0524851
C0006050,C0270736
C0068314,C0042135
C0025872,C0678236
C0040975,C1269683
C0014987,C0007194
C0351000,C0036220
C0107994,C0035435
C0965618,C0235025
C0059865,C0039685
C0030956,C0003811
C1136535,C0242379
C0034414,C0024586
C4325235,C1704431
C0053792,C0021355
C0042971,C0029104
C0006280,C0085649
C0024476,C0162836
C0025681,C1274355
C0041249,C0151740
C2742797,C0232058
C0016384,C0023886
C0014938,C0010340
C0282556,C0014179
C0082607,C0020621
C0051607,C0155749
C1722267,C3661921
C3660996,C0009768
C0010976,C0006266
C0078794,C0024301
C4079904,C0006118
C0302210,C3163829
C0022642,C0278987
C0020933,C0022568
C0936150,C0008513
C1527027,C0276926
C0071836,C0002874
C0032952,C0700502
C2982078,C0085096
C0076891,C1800706
C0053523,C0033845
C4277781,C0600041
C0041056,C0339932
C0073601,C0085697
C1176306,C0474368
C0103045,C0342751
C0005310,C0152965
C0292819,C0238013
C0771957,C0004031
C1831796,C0153027
C2606556,C0155919
C0071839,C0581358
C0016365,C0271084
C0796392|7422,C0151482
C0014964,C0035457
C0001644,C0013369
C0037982,C0007384
C0075432,C0271693
C1721377,C0263283
C0061938,C0037199
C0016282,C0206682
C3501434,C0152964
C0041920,C0019080
C3490329,C0040954
C0011812,C0241310
C0025887,C0007222
C5222004,C0006271
C3658667,C0032290
C3713906,C0006114
C0044410,C0003469
C0057605,C0406486
C4519728,C0343804
C4055417,C0019147
C0051511,C0031046
C0025387,C0206525
C0007555,C0035305
C4723629,C0152253
C0003370,C1336827
C3536876,C0002438
C0038689,C1720538
C0012050,C0233523
C0054235,C0149925
C0006886,C0018021
C0937846,C0023467
C0003360,C0595921
C0042682,C1290884
C0038665,C0400966
C0051150,C0155860
C0005311,C0406482
C0009279,C1623040
C1562242,C0573789
C4720053,C0151317
C0242913,C0520767
C0287041,C0338395
C0126120,C0007129
C1703334,C0149756
C0053792,C0001403
C0039832,C0745138
C0006405,C0003868
C0291140,C0262399
C0060234,C0750197
C0035179,C0010068
C0071132,C0339959
C0016225,C0027831
C0003402,C0018889
C4746084,C0042487
C0591251,C0001622
C0040866,C4288754
C0242912,C0023467
C0060240,C0024894
C0971023,C0041318
C0000618,C0400877
C0527316,C0233523
C0137996,C0041408
C4330502,C0543822
C0040610,C0029442
C0065831,C0038157
C1567753,C0022568
C0054259,C0029401
C0006886,C0085109
C0011145,C0854215
C2698291,C0020683
C0008286,C0006434
C0016610,C0007847
C0030071,C0349636
C1257954,C0009766
C0034403,C0342634
C0606070,C0086651
C4519739,C0033775
C0021547,C0018801
C0772395,C0022951
C4519292,C0275665
C0006711,C0272199
C0010347,C0751362
C0032825,C0026961
C3530172,C0581358
C2981308,C0011849
C0140610,C0024790
C0904505,C0406482
C1142985,C0014356
C0003451,C0002880
C0033254,C0854328
C0009008,C0238067
C2721771,C0009770
C0003286,C0151723
C0168273,C0855095
C0003402,C0005138
C2697961,C1321756
C0039865,C2894027
C0066624,C0017665
C0672663,C0272325
C0039902,C0520577
C0005310,C0015967
C0282519,C0730274
C0286079,C0151874
C0011276,C0740441
C0068788,C0024537
C0762737,C0339959
C0031862,C0018790
C0071105,C0020179
C0042646,C1827266
C0245519,C1827301
C2000261,C0152973
C2931926,C0010823
C0060504,C0002963
C0030073,C0019189
C1675326,C0023827
C0030956,C3536984
C0000378,C0022951
C1516119,C0149782
C0015043,C0410065
C0026187,C0003862
C0041090,C0700345
C0245109,C0240066
C0064113,C0040921
C0038633,C0004364
C1527392,C0020550
C0075504,C0473527
C4084478,C0085682
C0055339,C0002792
C0304604,C0400877
C0299792,C0004945
C0068483,C0917798
C0039834,C0428974
C0038880,C0016204
C0002680,C0206247
C0756081,C0029396
C1169997,C0002965
C3709760,C0002736
C0059862,C0017574
C1960121,C0011630
C0354100,C0162533
C1699926,C1563054
C0024730,C0520777
C0033607,C0035460
C0028053,C0149523
C3652618,C1274228
C0008241,C0042514
C0018305,C0585442
C3653122,C0014733
C2744790,C1561643
C0046948,C0026603
C3266849,C0002871
C0022251,C1704231
C0002641,C3661921
C4691680,C2919522
C0043832,C2267227
C0359086,C0007102
C0071836,C0936215
C0003158,C0153252
C0529793,C0151940
C0031979,C0010340
C0002199,C0150045
C4535718,C0010043
C0016778,C0850149
C5139934,C2215257
C2933904,C0031090
C0045212,C0016412
C0008947,C0079487
C1527027,C0023827
C0029105,C0151636
C0014810,C0243001
C0006886,C0022570
C0002555,C0030578
C0025152,C0751495
C0085154,C0271932
C0014025,C0581392
C0028073,C0037317
C4726929,C0020649
C0031441,C1096063
C0025893,C0349636
C4045234,C0154246
C1562242,C0030759
C0000970,C0272322
C0065832,C0036205
C0175022,C3163899
C4519194,C0010418
C0015980,C0272293
C0001962,C4721209
C0064582,C0043250
C1882065,C0032302
C0379149,C0040252
C0677829,C0038157
C0012050,C0264714
C4079904,C0267919
C1441129,C1261256
C0674428,C0877445
C0030077,C0281361
C0025684,C2973725
C0302609,C0023646
C0039600,C0027498
C0142825,C0035585
C3661450,C0302592
C3181682,C0269658
C0003779,C0013264
C0766108,C0149985
C0061328,C0233794
C0038670,C0700345
C0033254,C0002963
C0016229,C0009663
C1566537,C0020479
C4505511,C0339170
C1956280,C1135868
C0008183,C0032797
C0017720,C0040185
C2713632,C0149911
C0249458,C1328252
C0051150,C0349009
C0037098,C0036330
C3491162,C5203670
C0006681,C0002986
C0022209,C0020501
C0056835,C0149756
C0795635,C1321756
C0937851,C4288754
C0531483,C0042580
C0254119,C0008325
C0039542,C0014175
C0069628,C0730274
C1872109,C0238298
C0008783,C0024534
C0218640,C0041473
C2700226,C0401160
C0532578,C3203547
C0022209,C0582415
C0012694,C0494475
C0011185,C0010054
C1831828,C0241910
C0022616,C0341950
C1142985,C1261473
C0034417,C0026393
C0069628,C0030201
C0007541,C0024623
C0032901,C0043092
C0376541|2056,C0041472
C0753645,C4722085
C0600203,C0038160
C0033254,C0745136
C0040209,C0338437
C0289313,C0267509
C0879427,C0275959
C0028193,C0018099
C0056519,C0017601
C1565316,C1609535
C0060241,C0581358
C0002499,C0006309
C0070166,C0036690
C0077539,C0002171
C2987430,C0013884
C0050521,C2937225
C0014938,C0085695
C0178601,C0030758
C0004905,C0858321
C3659310,C0014356
C0052416,C0017418
C0075632,C0751122
C0599685,C0006287
C0077147,C0006848
C0004599,C0080274
C0040219,C4040491
C3853822,C0349009
C0615823,C0153195
C0724693,C0278140
C0055711,C0412842
C1948068,C0042345
C0718050,C1704272
C0022265,C0026393
C0092777,C1960870
C0004499,C0007129
C3179929,C0746102
C1268900,C0030757
C1176415,C1562585
C0376160,C0024286
C0052865,C0035258
C0007561,C0033777
C0025629,C5203670
C0039955,C1282500
C0006976,C0042842
C0024547,C0949690
C0071324,C0042384
C0246689,C0040028
C0019593,C0154731
C0025382,C0013338
C0008196,C0155264
C0039600,C2733595
C2350948,C1283620
C0102840,C0341106
C2742503,C1720135
C0114771,C0001175
C0092777,C0270736
C0070072,C0155866
C0301375,C0153225
C0053523,C0015371
C1579373,C0021775
C0008290,C2733595
C3652561,C1720538
C0377349,C0030636
C2718773,C0013884
C0595726,C0011616
C2604307,C0031350
C0022625,C0020501
C2607750,C0080203
C0771221,C0026948
C0041098,C0349719
C2045867,C0024138
C0020811,C2747816
C0022059,C0019655
C0262960,C0019187
C1143018,C1318543
C1699926,C0009663
C4278463,C0040259
C0123677,C0342882
C2931926,C0242855
C0080356,C0043121
C0032535,C0018190
C0035525,C0275652
C0107994,C0040021
C0069590,C0020598
C0298130,C0003850
C0126774,C0001207
C0022957,C0401160
C0054667,C4275067
C0005301,C2267231
C0077081,C0008679
C0001655,C0206247
C4043480,C0269285
C0016295,C0020649
C0039840,C0035309
C0066624,C0349774
C0304347,C0023283
C0301407,C0033860
C0043606,C0036916
C0030817,C0162316
C1449680,C1263758
C0376607,C0003615
C0771957,C0236780
C2698152,C0153254
C3852726,C0006848
C0162758,C0042514
C0065760,C0007137
C0006464,C0339293
C0070694,C0700345
C0877880,C1800706
C4079904,C1960398
C2825682,C0162627
C0002555,C0238217
C1101838,C0152967
C0057301,C0016412
C0025029,C0519030
C3660996,C0037383
C4549503,C0267436
C3817397,C0005683
C0003779,C0014179
C2700226,C0019158
C0043047,C0475811
C0064164,C0276648
C0070525,C0274726
C0016299,C0019147
C3652699,C0018799
C0025241,C0153188
C2607479,C0151744
C1174995,C0002418
C0053091,C0348868
C2930696,C0153225
C0251504,C0206178
C0055015,C0271084
C0033215,C0035854
C2351042,C0348868
C3896940,C0342543
C0020336,C0151714
C1579410,C0346421
C0771655,C0205944
C0070093,C0041351
C0033254,C0009806
C0060237,C0032024
C0004743,C0085132
C0146011,C0339170
C1144149,C0005716
C0242889,C0867389
C0388753,C0019247
C0073633,C1306835
C0068334,C0011630
C0004147,C0017601
C0072916,C0403425
C1299007,C4708088
C1268567,C0582415
C0057916,C0409818
C0020268,C0519030
C0245109,C0026961
C0937916,C0349506
C3272640,C0036992
C0085173,C0236830
C0537670,C0015371
C0053091,C0042847
C2742587,C0042384
C0000473,C0000810
C0038742,C0349543
C0068377,C0024143
C0031392,C0702166
C2976303,C0019147
C0030800,C0040954
C0014921,C0030446
C1955474,C0274726
C0000981,C0030636
C3501358,C0041912
C0288672,C0341439
C1120110,C0243002
C0036581,C0003615
C0003204,C0042571
C0010927,C0022876
C0055152,C0007847
C0025605,C0272230
C0001911,C0020651
C3537192,C0021364
C0010648,C0872054
C3658667,C0700345
C0027866,C0238052
C0006674,C0033777
C0028978,C0019099
C4079805,C0410065
C0003392,C0152499
C0064987,C0149756
C2350656,C0008311
C2983876,C0343401
C0010192,C0275842
C0032911,C0021141
C0025405,C0003125
C0525678,C4708167
C1579373,C0524688
C0167117,C0024117
C0031007,C0018889
C0939241,C0038395
C0027396,C1290159
C0527189,C0017665
C0003445,C0010674
C3530172,C0220994
C0073393,C0339170
C0165703,C0340354
C0019453,C0042963
C1268567,C0238452
C0172827,C0162627
C0064870,C0085437
C0055461,C0019080
C4082411,C0006444
C0027348,C0023885
C2698385,C0037383
C0043606,C0040053
C0171302,C0154639
C0249458,C0027947
C0023972,C1527383
C0026056,C1276801
C0045212,C0002066
C0039623,C0010032
C0070093,C0400966
C0256103,C0153196
C0072865,C0024198
C0076829,C3203356
C0031990,C0015230
C1566537,C0027092
C0031849,C0029001
C0012066,C1274228
C0065517,C0018081
C0771655,C0026896
C0002272,C2717961
C0072973,C0036323
C0011812,C0011847
C0013030,C0349506
C0007550,C0751495
C0003364,C0037274
C3273711,C0008325
C0042402,C0019243
C0030095,C0949083
C0218986,C0020615
C0073601,C0342257
C4549503,C0162316
C0065835,C2349530
C0028053,C1278807
C0032910,C0041648
C0243449,C0001263
C1721377,C1260899
C0039871,C0877445
C0144576,C0010308
C0042313,C0264515
C0034085,C0025294
C0016351,C0743332
C0030071,C1720135
C3652632,C0033581
C0031507,C1527407
C0004057,C0403643
C0059868,C0850624
C0012341,C0349543
C4548848,C0694549
C1566826,C0687148
C0024477,C0220989
C0354604,C0014549
C0034414,C0234119
C0011816,C0038218
C0050559,C0036337
C0001655,C0033774
C1145760,C0042376
C1533126,C0037036
C0066624,C4543165
C2183766,C0015652
C0066282,C0152973
C0282519,C0271051
C0025605,C0008582
C0025746,C0030193
C0762662,C0554628
C0001617,C0041318
C0016375,C5203670
C0103045,C1531702
C0025386,C0395818
C0001655,C0013238
C0011701,C0020557
C0007080,C0017574
C0025815,C0006852
C0085251,C0011630
C0055877,C0003125
C3817397,C2711256
C0025643,C0021359
C1533126,C0003467
C0025607,C3163899
C0058056,C0001403
C0301373,C0002892
C0076189,C0003864
C0725101,C0006118
C0031979,C0702166
C3709760,C0085631
C0015505,C0026838
C0027396,C0917796
C0043328,C0002892
C0077144,C0034362
C0012968,C0153196
C0003370,C0406317
C0055021,C0008049
C0173083,C0031946
C4482908,C0085096
C0043355,C0949083
