SUBJECT_CUI,OBJECT_CUI
C0011707,C0152965
C0068333,C0272373
C0003779,C0013371
C0051923,C0032290
C0163055,C0730285
C0073076,C0856169
C0025741,C1960764
C0113293,C0008582
C0085826,C0746102
C0008783,C0542269
C4720053,C0036271
C0008183,C0023269
C0672708,C0267963
C0034245,C0588233
C0771957,C0850624
C0287041,C4038730
C0771957,C2981142
C0071836,C0242429
C0055467,C0033777
C0216660,C0040250
C0017797,C0007193
C0085173,C0239946
C0146224,C2936781
C0054670,C0003864
C2698152,C0079487
C0073371,C0087086
C0012066,C0376358
C0003241,C0005940
C0007546,C0338437
C2919267,C0150055
C2698371,C0007102
C0913469,C0497327
C3272640,C1632842
C0047506,C1761609
C2744960,C0024440
C0599685,C0031099
C4078806,C0151723
C0024002,C0001263
C0002555,C0276088
C0016225,C0002831
C4691680,C0423234
C0086130,C0412842
C1579410,C0023449
C4519428,C0275566
C0178601,C0023241
C0024027,C1704272
C0003402,C1306835
C0025042,C0027051
C0216971,C0267509
C1959590,C0013404
C0051923,C0729524
C0003641,C0039082
C0022059,C0206504
C0028066,C0152020
C0246415,C0152020
C0050403,C0564750
C0164815,C1961835
C3501981,C0027765
C1881129,C0023434
C0937851,C0700053
C0033743,C0042974
C0001040,C0686510
C3713906,C0302592
C0053091,C0152516
C0011824,C0035585
C0040879,C0553580
C0040979,C2919522
C0034414,C2887088
C4550350,C0153195
C3529928,C0241910
C0877860,C0002438
C5222004,C0235950
C1367202,C1704431
C4535718,C0152486
C4033631,C0751362
C0019453,C1621958
C0031990,C0040156
C3712232,C0002792
C0051511,C0006666
C2746078,C0343467
C0851342,C0149893
C0033567,C0178416
C0025853,C0396072
C2742797,C0041466
C0014939,C0021359
C0376541,C1273489
C0001645,C0275556
C0041044,C0040021
C0008293,C0271638
C2987716,C0278987
C0085259,C1828079
C0005096,C0011991
C2827667,C0003962
C0040778,C0016412
C0077147,C1112209
C0028040,C0221765
C0210630,C0007384
C0025023,C0024586
C2931927,C0740447
C2343853,C0152253
C0013084,C0014553
C0057605,C0009770
C4033633,C0014869
C0650607,C0238217
C3886731,C0042580
C0050461,C1527383
C0031990,C0162568
C0041249,C0152964
C0245561,C0001207
C0303029,C2937222
C0037508,C0003862
C0034283,C0577690
C0003211,C0151714
C1101148,C0020550
C0038326,C0019147
C0676831,C0022104
C0528023,C0029291
C2827241,C0040053
C4317244,C1997351
C0008183,C0149725
C0129022,C0559470
C2347624,C0343833
C0071810,C0085166
C0031495,C0280324
C1997549,C1562029
C0010654,C1276092
C0042313,C0263353
C0059506,C0152946
C0700599,C0851578
C0030829,C0543822
C1831828,C0949691
C0008736,C0080274
C0009214,C0153027
C1831731,C0412850
C0065835,C3839346
C0022614,C0917798
C0005301,C0035585
C0002421,C1562543
C0025029,C0023827
C0005301,C0152964
C0078956,C0001206
C0032375,C0025293
C0262960,C0006849
C0304509,C0740441
C0005064,C1827687
C0085542,C1800706
C2348593,C0040015
C3501358,C0032285
C3536876,C0042164
C2713008,C0029106
C0140594,C0023487
C1704271,C0025874
C3713057,C0242459
C0029983,C0037036
C0024472,C0028840
C0039902,C0023827
C4541383,C0006325
C0287983,C0236780
C0008793,C0027424
C0012403,C0007780
C0023961,C1260710
C0024730,C0917798
C3864824,C0085681
C0022949,C0026691
C0062922,C0085656
C0020402,C0948265
C2697961,C0948008
C0079856,C0600260
C0028027,C1290159
C0015837,C0002351
C0060580,C0021311
C3818700,C0392190
C4482908,C0004238
C0014704,C0178416
C1435444,C0042487
C0034235,C0021390
C0030071,C0040896
C4726970,C0040053
C1608841,C0036330
C2698764,C0684275
C0055895,C0154830
C0052762,C1960398
C0074281,C0275842
C0982327,C0085786
C0949665,C0036130
C0002499,C0004238
C0007538,C0004364
C0032831,C0023976
C4542175,C0013604
C0796392|7422,C0013384
C0075432,C0039483
C0076096,C0085074
C0064585,C0559470
C0024476,C0009443
C0008269,C0343500
C1695579,C0038525
C1619629,C0013390
C0937851,C0034902
C4301781,C0276688
C0062103,C0030499
C1881172,C0153216
C4505508,C0033687
C0076703,C0001622
C0061863,C0019212
C0090306,C0442867
C0031422,C0085580
C0033228,C0013371
C0024977,C0553576
C0042866,C0041472
C3713057,C0037274
C0666743,C0348898
C0071649,C0004626
C1531015,C0013369
C0030830,C0035335
C0069776,C0023885
C3851350,C1140680
C0073372,C0002453
C0042679,C0011847
C0043603,C0679225
C0016374,C0149893
C4082411,C1274988
C0209738,C0010674
C4045501,C0494475
C1445625,C0006277
C4726900,C0013338
C0288165,C1288351
C0009279,C1112709
C0033254,C5392833
C0042313,C0000880
C2348593,C0085437
C0246421,C0278701
C0077004,C0013238
C4277781,C0036992
C0772056,C1609535
C0003968,C0152020
C4043480,C0267055
C0075504,C0342527
C0025381,C4708088
C1313052,C0023473
C0014921,C2585890
C0771957,C1960870
C0249582,C1960639
C0756081,C0751362
C0004743,C0030783
C0066624,C0027092
C0070122,C0026987
C0013023,C0002453
C0615823,C0040261
C0000618,C0006142
C0078836,C0027404
C0025605,C1306835
C0068992,C2733598
C0035608,C0043092
C0732165|6750,C0035235
C0249458,C0587044
C0031495,C0021390
C0025659,C1260880
C0063433,C0554628
C0008405,C0577690
C4519537,C0036341
C0037567,C0917796
C0058895,C0029434
C0178601,C0733682
C2983838,C1142132
C0054201,C0008325
C0525227,C0006666
C4522682,C0017205
C0010648,C0020479
C0078569,C0020458
C0042665,C0027708
C0059688,C0079487
C0061863,C0010417
C0001927,C3163939
C0039629,C0276758
C0008996,C0158266
C0603972,C0014347
C0039629,C0017665
C0024027,C0409959
C0027368,C0269398
C0008161,C0542269
C0002607,C0237963
C0015491,C0005716
C0061330,C0151970
C0086728,C0011974
C0036720,C0039103
C0034245,C0017605
C0059610,C0151714
C0059862,C0080203
C0001911,C0035309
C0016294,C1827687
C0010648,C0080203
C0753183,C0007947
C0377265,C0339933
C1831731,C0343401
C0041041,C0025281
C0304509,C0004945
C0757422,C2349261
C0073085,C0153227
C0039600,C0858318
C0206460,C1142420
C0065152,C0026393
C0025506,C0039621
C1122962,C0042024
C1142738,C0342938
C0291772,C0019069
C4287815,C0027092
C0014710,C0393772
C1142738,C0276688
C3502652,C0520909
C0002260,C0426639
C0059752,C1276092
C0759933,C0014752
C0717537,C0153252
C0052946,C0039445
C0060135,C0036271
C0038710,C1998329
C0008425,C0684256
C0528166,C0153601
C2987603,C0011616
C1699926,C0033581
C0003158,C2711653
C1695579,C0867389
C0052761,C0023465
C3659310,C0002170
C0732165|6750,C0238452
C0077071,C1260880
C0877860,C0019151
C0006246,C0026987
C0072828,C0007682
C0011145,C0162627
C0021246,C1527383
C0030895,C0005697
C0288672,C0029878
C0042105,C0007129
C0006674,C0392164
C0002164,C0001957
C1257954,C0919659
C4278463,C0421162
C4078701,C0021390
C0053336,C0349719
C0022265,C0581392
C4080052,C3163829
C0023863,C0009088
C0006055,C0042571
C0034665,C0235267
C0208216,C0275652
C0025631,C0022354
C0879427,C0343804
C0005116,C0030783
C4045491,C0151686
C1171274,C1135868
C3661274,C3241937
C0062106,C0043388
C0937950,C0035585
C0001046,C0027831
C0066282,C0007193
C0909381,C0020550
C0005096,C0030201
C1882065,C0036690
C0013090,C0153254
C0023610,C0948008
C3653189,C0023343
C0038710,C0040127
C0008290,C0860594
C0008806,C2711180
C3652699,C0032290
C0069628,C0031090
C0725101,C0152973
C0069454,C0022104
C0003779,C0456103
C0017887,C0149931
C0038326,C0339933
C0069805,C0030807
C0069765,C0162836
C0026549,C0009806
C0054094,C0007131
C1567130,C0028734
C0071972,C0039621
C0033567,C0270425
C0257343,C0007820
C0005320,C0553662
C0079856,C0002453
C0770895,C0339296
C0536495,C0585442
C0075007,C0392190
C0076096,C0035435
C4683810,C0019342
C3852512,C0010340
C0012471,C0149721
C0024808,C0085096
C0006681,C0006309
C0246631,C0034186
C0065831,C0155749
C2698706,C0153256
C0007561,C3661921
C0058056,C0035235
C0020273,C0008679
C0213771,C0039240
C1620287,C0021390
C0059862,C0042487
C0039607,C0220994
C0030956,C0014549
C4519292,C0278139
C0005025,C0014544
C1562104,C1260710
C0022957,C0030567
C0035976,C0038325
C1869620,C0039133
C0061851,C0040015
C4519537,C0006118
C4519739,C0026764
C0012963,C0000810
C1276807,C0345468
C0287721,C0341106
C4723629,C0042025
C5139717,C0038218
C0038149,C0033975
C0015046,C1384606
C0043872,C0206525
C0030883,C0275556
C0027603,C0036992
C0893761,C0342881
C0079856,C0334634
C1872427,C0206504
C0368663,C1562543
C0023972,C0275794
C3179549,C0024536
C0040349,C0018213
C0114873,C0406326
C0018026,C0151908
C0023413,C1288351
C2350948,C0034902
C0002680,C0002965
C0010347,C0585362
C0077497,C0029077
C0042105,C0520909
C0026259,C3241937
C0041098,C0406326
C2698764,C0022660
C2353951,C1504336
C0055904,C0152516
C4519114,C0007780
C0042523,C0024301
C0047625,C0342881
C2917359,C1704431
C2348241,C2717961
C0377336,C0151317
C0038687,C3495559
C0071836,C0041343
C0076890,C0014518
C4283710,C0080274
C2352806,C0039445
C2604635,C0009450
C0078643,C0010054
C0026234,C2887084
C0903898,C0600177
C0282519,C0025281
C0377265,C1321756
C0031447,C0151636
C2346970,C0042510
C3854019,C1275317
C3712232,C0011581
C0543448,C0035309
C2932486,C0018021
C0128513,C0028326
C0059610,C0221002
C0218986,C0017168
C0030049,C0153188
C0028027,C0019345
C0015837,C0152965
C4325235,C0149966
C0002006,C0032994
C0027235,C0206754
C0061387,C1168250
C0012403,C0154301
C0060483,C0153594
C0008947,C0278139
C0286738,C0002895
C0022616,C0278139
C3660996,C0242422
C0004057,C0041473
C0030969,C0002965
C0053792,C3536984
C0076890,C0042025
C4519428,C1562585
C0103049,C0016665
C0525678,C0017601
C0022059,C3854116
C3713860,C0392164
C0012525,C0559470
C0671970,C0002965
C2987648,C0023827
C3652604,C1276092
C3851350,C0020479
C2826065,C0276535
C0018318,C0003125
C0600901,C2887088
C4743552,C0022972
C4519323,C0007947
C1562242,C2242472
C0025382,C0867389
C0036581,C0022602
C0054270,C0035468
C0009053,C0032064
C1435444,C2239176
C1302054,C0026691
C0037494,C0347176
C4706204,C0036220
C0031638,C0022660
C4257011,C0007131
C0040193,C0011884
C3661283,C0456103
C0039644,C0011606
C0663448,C2215257
C0051150,C0040015
C0050940,C0001144
C0066418,C0030636
C4547776,C1318973
C0025644,C0021400
C0006644,C0022568
C0007541,C0153256
C2000145,C0524702
C0254211,C0022548
C0015011,C0595921
C0288792,C0850149
C0061330,C0043092
C0060400,C0178416
C5139819,C0553576
C0023870,C0016627
C1723401,C0019156
C0700546,C0271932
C4317244,C0002170
C0033229,C0036337
C0078774,C0406317
C0107994,C0032371
C1453933,C1275317
C0065831,C0005424
C0014704,C0349774
C0065865,C2960008
C0040377,C0221023
C0006809,C0151740
C2353951,C0030578
C0033148,C1274355
C0002645,C0155860
C0146011,C0020437
C0018061,C0275761
C0700546,C0238061
C2986924,C0423775
C0068485,C0040188
C0075770,C0085437
C0017720,C0011616
C0038766,C1318559
C0058379,C1632842
C0065636,C0600260
C0034245,C0524688
C0008163,C1275684
C0965129,C0019247
C0012341,C0549315
C2721771,C1276801
C2350948,C1272017
C1176415,C1096562
C0048306,C0153467
C0053225,C0003469
C1531015,C0343386
C0965129,C1562585
C0055015,C0041912
C4078701,C0040954
C0038722,C0020428
C4043101,C0030785
C0117996,C0007222
C0003241,C0034069
C0073371,C0428974
C0040778,C1510471
C0039512,C0282193
C0070694,C0042165
C0018513,C0272199
C0772395,C0155860
C0022957,C0035086
C0672708,C0011860
C2717561,C0038395
C1570906,C0028734
C0024778,C0043388
C4519269,C0010674
C1120106,C0019348
C0935989,C0041234
C0033567,C0027092
C0966225,C0005940
C0073374,C0151636
C0076891,C0242339
C0216231,C0006287
C0961781,C0011581
C0015133,C0031154
C0029997,C0017574
C0245561,C0019187
C0164155,C3854116
C0042402,C0006105
C3714499,C0085697
C0008425,C0345468
C0061328,C0023283
C0053526,C0153303
C0025810,C0001207
C0724614,C0040560
C0108342,C0030848
C1445625,C0033038
C0008290,C1704272
C0007551,C0035457
C0045212,C0024623
C0053230,C0577708
C0771957,C0038463
C3713860,C0016867
C0021978,C0398650
C0003367,C0016470
C0058415,C1292758
C0005096,C0013238
C2698220,C0153216
C0054836,C0027849
C2931926,C0085096
C0069833,C3241937
C0304347,C0220989
C0025659,C0007384
C4688584,C0040592
C2983838,C0003873
C0130137,C0035439
C0031979,C3536984
C0010648,C0007112
C0016377,C0002170
C4519199,C0022661
C0301366,C0242488
C0304347,C0024586
C0045212,C0018081
C1696547,C0017205
C0006280,C0019247
C0014939,C0917798
C4078709,C0153290
C0037098,C0475811
C0070455,C0029408
C0040869,C4302554
C0078956,C2973725
C0036720,C0271051
C3529928,C0010200
C0010467,C0423234
C0025741,C2349261
C0937917,C1960764
C0121902,C0149725
C0012403,C0014547
C0218640,C0151908
C0031447,C0023381
C0079083,C0014869
C0064079,C0220987
C0012145,C0162565
C0146224,C0341439
C0008290,C0231528
C0031412,C0740394
C0527316,C0346974
C0061330,C0017152
C0043047,C2242472
C0038722,C1827687
C0138273,C0423673
C1121849,C0014013
C0733397,C0393735
C0378466,C0278996
C0076456,C0341439
C0120726,C1275317
C0007560,C0002963
C0003158,C1112709
C0037663,C0024419
C2986924,C0026838
C0085297,C0005138
C0771311,C0011854
C3711911,C1444173
C0058371,C0274726
C0054120,C0085656
C4078709,C0003615
C0042682,C0158996
C0058056,C0278701
C0038803,C0745136
C0025598,C0022602
C0048897,C2717961
C0082607,C0400877
C0042971,C0020619
C4727763,C1384589
C0907160,C1261473
C0038792,C0043515
C0043355,C0162316
C0254211,C0867389
C0018927,C3163805
C4080052,C0023343
C0376541,C0152171
C4045494,C0241910
C0606070,C0031046
C0031962,C2887096
C0008188,C0263678
C0013085,C0004245
C0073393,C0085074
C0055904,C0242429
C1696547,C0341950
C0060276,C0007137
C0013030,C0039128
C0020616,C0016470
C0007561,C0343833
C0966500,C0023860
C0034410,C0034065
C0020404,C0221392
C3818700,C5203670
C0016018,C0035439
C0171302,C1997351
C0108938,C1303258
C3653316,C0275959
C5222004,C4302554
C0216231,C0949083
C0056732,C0162810
C0055904,C0751074
C0004482,C0038395
C0913469,C5203670
C0078774,C0085253
C0036581,C0239946
C0033215,C0035243
C0039871,C0018790
C0015506,C0334634
C0033487,C0152486
C0037533,C0008582
C2935436,C0026896
C2718773,C0149756
C0728747,C0855112
C0076115,C0020514
C0025631,C0392190
C0076195,C0278139
C3272698,C0409818
C0171023,C0012546
C0025381,C0587044
C0071097,C0010418
C0029997,C0259799
C0013015,C1264606
C0527316,C0004945
C1827106,C0080274
C0353697,C0027773
C0126777,C0041234
C0123903,C0241705
C0017720,C0033775
C0022245,C0008350
C0246631,C1269831
C0054672,C0862889
C1619629,C0085437
C0108121,C0600142
C0108111,C0010200
C4079805,C0149523
C0011892,C0572583
C0016277,C0004096
C3501981,C0238463
C0040165,C0238198
C0044410,C0029434
C4325235,C0040127
C0008803,C3874358
C0031412,C0041327
C2827667,C0036337
C0937917,C0085606
C0005099,C0475811
C0028127,C0733682
C0051809,C0577709
C0065199,C0001264
C4542171,C0162627
C0040193,C0001264
C0007299,C0037383
C0005038,C0002438
C0026056,C0275804
C3886623,C0030758
C0066101,C0235329
C0753183,C0023449
C0672708,C0011636
C0065879,C0275566
C0050558,C0011615
C4524703,C0345468
C0002403,C0018021
C2974521,C0019829
C0724579,C0006142
C0003138,C0149725
C0066139,C0027609
C0010934,C0020598
C0006834,C0040259
C4287804,C0018802
C0025677,C2242472
C0040373,C1142536
C0209211,C0017531
C0006280,C0027708
C5222004,C0269398
C0033148,C0029291
C2607750,C0019655
C0286738,C0039614
C3853839,C0278139
C0055147,C0024138
C0028127,C0006114
C0616274,C0085166
C0066282,C0349790
C0244404,C0019655
C0050436,C0152020
C0016299,C0600142
C0012010,C0002965
C1881129,C0040147
C0060276,C0577708
C0055856,C0006852
C0616274,C0030590
C0025575,C1306835
C0021735,C3241937
C2825682,C0559470
C4740904,C0153594
C0001962,C0020557
C2717561,C3839346
C3652561,C0281361
C1876226,C0153256
C0011015,C0040592
C0906166,C0020445
C0142971,C1275687
C3273430,C0270327
C0023607,C3875286
C0043611,C0275665
C0146224,C0003873
C0059714,C0159020
C1174893,C0001264
C0377336,C0206504
C0060135,C0155814
C0036071,C4040491
C2828299,C0004623
C0016368,C0403398
C0000473,C0152030
C0051510,C1274469
C0035179,C0684275
C0288672,C0265110
C0003009,C2363973
C0072973,C0026603
C0068485,C0024449
C0244404,C0278139
C0025684,C0850624
C0164662,C0949691
C0009002,C0152515
C0733796,C0410065
C0025684,C0338908
C0531104,C0038454
C0971579,C0155804
C0795712,C0001627
C0024027,C0002351
C0002272,C0274726
C0796392|7422,C0745136
C3273719,C1260915
C0025380,C0494475
C2353893,C0023890
C0036557,C0152081
C0069454,C0003969
C3490795,C0042029
C0771648,C0221002
C0032535,C0018801
C0754188,C0042900
C0771957,C0023895
C3273807,C0238463
C3658667,C0348898
C0037766,C0033038
C0015980,C0010674
C0008168,C0040264
C0014027,C0003467
C0000477,C0238111
C0024547,C0079744
C0017887,C0011881
C0136123,C0022408
C0282556,C0849907
C0813622,C2936328
C0132326,C4721209
C0033148,C0025007
C0012133,C0029434
C1611640,C0027424
C0526399,C0259799
C0022267,C1288351
C0016278,C0040015
C1684405,C0345904
C0282556,C4708088
C0025386,C0238067
C0014405,C0700345
C0005578,C0008049
C0028116,C0588233
C0085237,C0349734
C0107497,C0428974
C3888064,C0023443
C0076181,C0002962
C0000970,C0027796
C0002006,C0271066
C0041009,C0948089
C0066700,C0035585
C0795575,C0016412
C4287815,C0039128
C0041536,C0393772
C0054235,C0035468
C3713906,C0031511
C0003286,C0271084
C0040613,C0031090
C0966500,C0033845
C2825682,C0152967
C0165921,C1561643
C0525079,C0030201
C3179929,C0038157
C0055856,C0019080
C0038317,C2733595
C0057916,C0686068
C0065180,C0032463
C0073371,C0271638
C0066522,C0264115
C2975435,C5192106
C0008425,C0020514
C0030873,C0338396
C0757422,C0007222
C0009905,C0235480
C1831905,C0002994
C1172636,C0022660
C0650607,C2937222
C0040845,C0242383
C0008286,C0023381
C0059668,C0003125
C0600901,C0034494
C0937932,C0039503
C0243192,C0849907
C0070549,C0032749
C0106291,C0041466
C0595267,C0034902
C0030350,C0862889
C0016229,C0019357
C0030049,C0020542
C0068377,C0010043
C0298067,C0085438
C0126774,C0007947
C0034417,C0021116
C2045867,C0233794
C0254211,C0006060
C0085149,C0412850
C2698371,C0023895
C0027396,C0339170
C0055891,C0856169
C0025217,C0027849
C0017642,C0349774
C0032831,C0349506
C0143083,C0281361
C0025826,C0149516
C1518041,C0264490
C4542165,C0015397
C0024547,C0264115
C0040372,C0572583
C0006674,C0398775
C1268551,C0036205
C3179929,C0024117
C1699926,C0024537
C0020933,C0030568
C0002575,C0023885
C0051696,C0280324
C0053792,C0021361
C0770560,C0027819
C0060194,C0024138
C0076840,C0034013
C0062922,C0016665
C0070072,C0001627
C0608826,C0027708
C0079083,C0043167
C0065831,C0003615
C0013227,C0559470
C0007561,C0678222
C0051809,C0020179
C0007541,C0023381
C0054094,C0004030
C0022614,C0085166
C0007080,C0948089
C1260208,C0917798
C0053881,C1260917
C0028365,C0085438
C0006403,C0276926
C1527027,C0042998
C5139676,C0010417
C0043606,C0079487
C0025152,C0345904
C0031923,C1827266
C0002412,C0030409
C0006931,C1531702
C3652699,C1827266
C0053105,C0009773
C0050405,C0009377
C1276807,C0043116
C0022614,C0002963
C0008223,C0026847
C0025684,C0554628
C2976303,C0008370
C0040975,C0520577
C0008783,C0035335
C0015827,C0581358
C0042105,C0006267
C0008294,C0037317
C1135135,C0006840
C0016225,C0043250
C3489764,C0023646
C0040160,C0040558
C0004057,C0001175
C0036720,C0030807
C4084478,C0341439
C0025497,C1275684
C0015846,C0021775
C0017245,C0032371
C1567130,C0581358
C0001268,C0024141
C0040613,C0021603
C0020223,C0155866
C0038742,C0006277
C0027329,C0162836
C0042670,C0002831
C0020402,C0019061
C0054066,C0220756
C0012319,C0026857
C0005117,C0032371
C0079594,C0162627
C0242913,C0743332
C0022642,C0085253
C3179547,C0018801
C0001911,C0041648
C0027679,C0085096
C0060274,C0024143
C0008221,C0494475
C0008290,C0264716
C4519194,C0034065
C0041044,C0042900
C0025631,C0006266
C0657912,C0025323
C1619962,C0014877
C0016410,C0014549
C0004975,C0039240
C0041098,C1275126
C1832027,C0271578
C0051150,C2931788
C0012066,C0032371
C0379200,C1336827
C0666079,C0600260
C4726677,C0041327
C0038689,C0035460
C0163055,C0000814
C0906166,C0036330
C0015827,C0311375
C0750848,C0025295
C0012757,C0041472
C0003138,C0376358
C0035100|5972,C0206247
C0304604,C0039131
C0246421,C1998329
C0537147,C0002170
C0041086,C0271623
C0753645,C0040028
C0003402,C0030636
C0076703,C0016470
C0733796,C0087086
C0909839,C0267919
C0033228,C0019357
C0014582,C0085132
C0526399,C0022081
C0025853,C1306632
C0014939,C0017609
C0030812,C0021116
C0376637,C0043515
C0066139,C0019202
C0540623,C1719906
C0025840,C1704272
C0063077,C0015503
C0007541,C0521173
C0953467,C0018799
C0165603,C0349774
C3273754,C0235267
C0164155,C0276653
C0012082,C0022568
C0535459,C0022578
C0026400,C0341558
C2586675,C0023479
C0043031,C0149966
C0069562,C0018621
C0015980|3439,C0872054
C1881129,C0342907
C0051923,C0034013
C4033447,C0027708
C0376637,C0156393
C0027302,C0036690
C3653316,C0581358
C4301626,C0007682
C0007036,C3661933
C3273719,C0264714
C0060282,C0009088
C0010137,C0040028
C2605855,C0037769
C0003596,C0002892
C3273827,C0022876
C0038149,C0341439
C0003009,C0343402
C0018305,C0241961
C0043355,C0342938
C2934193,C0162565
C2351042,C0023976
C2717174,C0041952
C0012022,C1261473
C0011892,C0026857
C0018546,C1096063
C4724807,C3854116
C0771040,C5203670
C0053882,C0275794
C4056441,C0854328
C0012191,C0341950
C0037707,C0026603
C0085174,C0079744
C0107994,C0270549
C1684405,C3536984
C0042845,C0232940
C0297635,C0339573
C0037766,C0011334
C4049146,C1168250
C0526950,C0153579
C0008466,C1384600
C0052761,C0401149
C0246904,C0423673
C0053229,C0421162
C0025625,C0035243
C0729502,C0272230
C4524315,C0038034
C0016299,C0392784
C0016383,C0008582
C3886460,C0013882
C0009011,C0178416
C1566826,C0027765
C0624744,C0339932
C0965618,C0009443
C0033306,C0006325
C1872427,C0276064
C0013832,C0020479
C0007561,C0221032
C0053225,C0153290
C0242912,C0005586
C0005038,C0035078
C0939237,C2215257
C0020402,C0038363
C1506770,C0015967
C0005308,C0153303
C0051241,C0393819
C4522682,C0023786
C0073601,C0153579
C0025382,C0265110
C0030829,C0152936
C0040869,C0019069
C1611934,C0032797
C0936148,C1321756
C0014432,C0338908
C0061938,C0158371
C4542172,C0020635
C2983876,C0004096
C0025659,C0022658
C0257190,C0085436
C3652699,C0041912
C0022252,C2711653
C0072980,C0032305
C0041044,C0015230
C0014912,C0023524
C0624744,C0153196
C0035339,C0002395
C0065175,C0039263
C4078701,C0406526
C0055015,C0038218
C0005099,C0018790
C0055891,C0006142
C0028094,C0009088
C0117996,C0026946
C1871526,C0016627
C0013227,C0276228
C0023660,C0751122
C0039771,C1704272
C0092777,C0206526
C0064079,C1303258
C1722267,C0041228
C0033447,C0155880
C0028193,C0001263
C0068377,C0009770
C0010583,C0242379
C0301407,C0152936
C0069765,C4708695
C0026388,C0024535
C0042211,C0009663
C1705480,C0152946
C0039834,C0033845
C0033126,C0005747
C0022251,C0149725
C0040989,C1260899
C0055339,C0339933
C0038745,C4040491
C1957370,C0042769
C1832027,C0858318
C2987648,C0014553
C3854019,C0275959
C0006400,C0023052
C0035525,C0152499
C0058389,C0030636
C0051241,C0275794
C0021246,C0005699
C0379881,C0008312
C0060282,C2717865
C1254351,C0019655
C1948374,C0235480
C0102118,C1527336
C3501434,C0018799
C0059772,C1274228
C0007550,C0003862
C4309207,C0011268
C0109002,C0020514
C0039512,C4076057
C0043606,C0040053
C0526399,C0001511
C0246269,C0152946
C0015505,C0156677
C0004015,C0158266
C0301366,C0031157
C0287983,C0275761
C2828299,C1608973
C0051511,C0342257
C0008947,C0276725
C0379149,C0032994
C0040778,C0036337
C0728803,C0011608
C0016277,C0152515
C2352806,C0520679
C0076195,C0013238
C0003779,C0032308
C0007716,C0038463
C0054015,C0035854
C2983945,C0008354
C0878309,C0472713
C0030800,C0238217
C0149381,C0264714
C0021641|3630,C0406326
C0010590,C0238452
C0772501,C1565489
C0526058,C0034735
C0905464,C0342634
C0027368,C0392784
C0031495,C0003862
C0025631,C0033860
C0034085,C0155866
C0023586,C0019099
C0076110,C0007193
C2604635,C0264714
C1876229,C0150045
C0055904,C0154246
C0012022,C0002453
C4086264,C0282488
C2699179,C0037195
C0026457,C0149893
C3529928,C0030636
C0249458,C0005684
C0939237,C0032024
C0014704,C0004238
C0939241,C0272373
C0055775,C0026946
C0078839,C0392784
C0025659,C0155880
C0021734,C0036271
C0040377,C0149925
C0050436,C2936781
C0733796,C0039841
C4475875,C1565489
C0070122,C0031190
C0718043,C0406526
C2744790,C0949691
C0254211,C0153256
C0068700,C0042024
C0903898,C0149756
C1956280,C0043092
C0030350,C1273489
C0015121,C0149523
C3255208,C0948265
C3713860,C0276085
C4310578,C2937225
C0030520,C0011630
C0072865,C0037383
C0070620,C0033038
C0286382,C0264490
C0027396,C0038463
C0076804,C0238217
C0281581,C0003175
C3502471,C0025218
C0010523,C0033893
C0304509,C0014358
C3852841,C0042514
C0796392,C0577690
C0953467,C0035328
C0771221,C0006111
C0066682,C0021603
C0023961,C4302554
C0038710,C0040028
C0041479,C5203670
C0015827,C0013595
C3661282,C0024286
C4279599,C0034494
C0616274,C0033775
C0008947,C0243002
C0042105,C0025293
C0080356,C0015967
C0076126,C0030499
C0537147,C0014553
C0059714,C0152946
C0016018,C2316304
C0288171,C1444855
C0025376,C0008149
C0062068,C0220989
C0066535,C0564750
C0069392,C0011880
C0021027,C0162565
C0064079,C1278797
C0877860,C0023473
C0026388,C0020514
C0071074,C0020437
C0025386,C0009769
C0043822,C0020458
C4078701,C0019572
C0016351,C0016412
C0014963,C0006325
C0012702,C0043167
C1562242,C0339573
C0025380,C0020598
C0123163,C0040560
C0043872,C0002395
C0012471,C0520909
C0039865,C0029458
C0033602,C0005283
C0038792,C0271650
C0009968,C1961835
C0041056,C1319317
C4033631,C0010032
C0904505,C0733682
C0072735,C2936781
C0242402,C0153685
C0004482,C1504336
C0030883,C0343467
C0002403,C0002103
C0246631,C0553576
C0042665,C0003873
C0288792,C3163899
C0025912,C0041472
C0526950,C0001957
C2700226,C1278797
C0878309,C0149871
C1122087,C0039685
C0055904,C0032797
C0085379,C3875286
C4688584,C0010200
C4519126,C0005697
C0935989,C0010418
C0078844,C0270549
C0531104,C0175167
C0026088,C0021116
C1113707,C0153256
C3652978,C0349649
C2606556,C0014553
C2351042,C0036830
C0062648,C0035220
C1721300,C0020179
C4082411,C0030499
C2975435,C2887088
C0055819,C0019196
C0242889,C0006111
C2348308,C0033975
C0010347,C0039621
C0011145,C0023817
C0043047,C0026857
C0002575,C5192106
C0068992,C0917798
C0030071,C0009443
C4726765,C0598608
C0040349,C0007134
C0005320,C1142276
C0039601,C0342881
C0304571,C0029104
C1113707,C0021390
C0025942,C0349649
C0030817,C0006266
C2606556,C0149704
C2930789,C4288754
C0286651,C0412842
C0939241,C0870082
C2717174,C5192106
C0015133,C0376175
C2698692,C0009319
C0042646,C0393772
C0534301,C0149985
C3652604,C0238122
C0002711,C0014358
C0108139,C0085612
C0247025,C0041976
C0006657,C0015652
C0242402,C0243002
C4505511,C0022876
C0001046,C0406486
C0008286,C0751074
C0013036,C0008312
C2827241,C0854215
